,index,filename,chisquare_distance
702,1003,image_1004.jpg,83731.57
703,894,image_0895.jpg,84713.48
704,723,image_0724.jpg,85129.96
705,8,image_0009.jpg,85354.89
706,393,image_0394.jpg,85416.1
707,973,image_0974.jpg,85554.57
708,347,image_0348.jpg,85714.21
709,1047,image_1048.jpg,85854.92
710,20,image_0021.jpg,85880.82
711,223,image_0224.jpg,86946.19
712,1243,image_1244.jpg,87579.6
713,907,image_0908.jpg,88212.81
714,931,image_0932.jpg,88231.65
715,762,image_0763.jpg,88285.43
716,16,image_0017.jpg,88500.45
717,967,image_0968.jpg,88546.61
718,86,image_0087.jpg,88845.74
719,783,image_0784.jpg,88980.45
720,18,image_0019.jpg,89022.33
721,1126,image_1127.jpg,89220.0
722,705,image_0706.jpg,89324.78
723,1034,image_1035.jpg,89377.01
724,974,image_0975.jpg,89776.04
725,862,image_0863.jpg,89958.7
726,415,image_0416.jpg,90433.57
727,127,image_0128.jpg,91062.99
728,356,image_0357.jpg,91399.94
729,201,image_0202.jpg,92223.66
730,84,image_0085.jpg,92384.53
731,1039,image_1040.jpg,92439.68
732,490,image_0491.jpg,93311.37
733,902,image_0903.jpg,95077.23
734,36,image_0037.jpg,96478.14
735,349,image_0350.jpg,96702.09
736,213,image_0214.jpg,97732.19
737,134,image_0135.jpg,98370.25
738,560,image_0561.jpg,99100.28
739,632,image_0633.jpg,99463.33
740,1139,image_1140.jpg,99887.99
741,1237,image_1238.jpg,100028.53
742,722,image_0723.jpg,100111.22
743,429,image_0430.jpg,100216.83
744,1133,image_1134.jpg,100420.11
745,1253,image_1254.jpg,100773.82
746,424,image_0425.jpg,102261.48
747,834,image_0835.jpg,102369.96
748,780,image_0781.jpg,102703.79
749,318,image_0319.jpg,103207.69
750,616,image_0617.jpg,103437.63
751,379,image_0380.jpg,104195.33
752,856,image_0857.jpg,104528.32
753,717,image_0718.jpg,105198.67
754,745,image_0746.jpg,105382.0
755,79,image_0080.jpg,106555.36
756,748,image_0749.jpg,107998.17
757,152,image_0153.jpg,108922.02
758,125,image_0126.jpg,110035.16
759,708,image_0709.jpg,110374.78
760,521,image_0522.jpg,110545.77
761,702,image_0703.jpg,110710.74
762,1146,image_1147.jpg,110873.34
763,1190,image_1191.jpg,111575.16
764,192,image_0193.jpg,112066.59
765,571,image_0572.jpg,112417.15
766,769,image_0770.jpg,112575.52
767,868,image_0869.jpg,112966.68
768,666,image_0667.jpg,113395.32
769,1277,image_1278.jpg,113731.97
770,1282,image_1283.jpg,113906.48
771,327,image_0328.jpg,114006.57
772,286,image_0287.jpg,114213.91
773,116,image_0117.jpg,114924.32
774,1290,image_1291.jpg,115583.36
775,396,image_0397.jpg,116538.27
776,1285,image_1286.jpg,116644.24
777,104,image_0105.jpg,116780.96
778,282,image_0283.jpg,117785.0
779,330,image_0331.jpg,117978.05
780,694,image_0695.jpg,118407.76
781,563,image_0564.jpg,118552.9
782,1007,image_1008.jpg,118890.76
783,987,image_0988.jpg,119116.97
784,672,image_0673.jpg,119508.73
785,720,image_0721.jpg,120075.47
786,612,image_0613.jpg,120296.89
787,1079,image_1080.jpg,121115.2
788,782,image_0783.jpg,121136.13
789,372,image_0373.jpg,122142.02
790,225,image_0226.jpg,122157.54
791,335,image_0336.jpg,123807.08
792,377,image_0378.jpg,124086.45
793,988,image_0989.jpg,125817.35
794,369,image_0370.jpg,125943.97
795,1031,image_1032.jpg,125971.14
796,786,image_0787.jpg,126478.37
797,1356,image_1358.jpg,126499.1
798,434,image_0435.jpg,127314.3
799,916,image_0917.jpg,128590.65
800,929,image_0930.jpg,129202.23
801,76,image_0077.jpg,131527.76
802,767,image_0768.jpg,131746.34
803,777,image_0778.jpg,132241.65
804,1084,image_1085.jpg,133324.06
805,1015,image_1016.jpg,134131.51
806,391,image_0392.jpg,134482.89
807,639,image_0640.jpg,136267.5
808,1075,image_1076.jpg,136494.26
809,4,image_0005.jpg,137033.45
810,536,image_0537.jpg,137042.24
811,1331,image_1333.jpg,137191.38
812,935,image_0936.jpg,137287.83
813,972,image_0973.jpg,138754.41
814,648,image_0649.jpg,139077.73
815,614,image_0615.jpg,139376.27
816,476,image_0477.jpg,140054.19
817,1088,image_1089.jpg,140197.83
818,1135,image_1136.jpg,140759.52
819,114,image_0115.jpg,142188.95
820,498,image_0499.jpg,143705.8
821,365,image_0366.jpg,144584.0
822,322,image_0323.jpg,145415.22
823,341,image_0342.jpg,145727.22
824,830,image_0831.jpg,146373.55
825,1042,image_1043.jpg,146592.13
826,787,image_0788.jpg,146641.13
827,1109,image_1110.jpg,149240.99
828,1096,image_1097.jpg,149440.26
829,910,image_0911.jpg,149830.79
830,6,image_0007.jpg,150027.38
831,1085,image_1086.jpg,150146.32
832,750,image_0751.jpg,150675.43
833,634,image_0635.jpg,150874.29
834,510,image_0511.jpg,151268.26
835,511,image_0512.jpg,152009.28
836,756,image_0757.jpg,152792.94
837,371,image_0372.jpg,153174.88
838,264,image_0265.jpg,153363.92
839,1205,image_1206.jpg,154104.96
840,14,image_0015.jpg,154568.55
841,608,image_0609.jpg,154584.33
842,1069,image_1070.jpg,155690.05
843,584,image_0585.jpg,155810.11
844,453,image_0454.jpg,156118.0
845,291,image_0292.jpg,156631.12
846,1185,image_1186.jpg,156954.41
847,533,image_0534.jpg,157833.79
848,970,image_0971.jpg,159296.82
849,314,image_0315.jpg,159363.35
850,1206,image_1207.jpg,159990.12
851,890,image_0891.jpg,161358.42
852,792,image_0793.jpg,161704.58
853,617,image_0618.jpg,162915.37
854,1110,image_1111.jpg,163201.66
855,306,image_0307.jpg,165544.92
856,48,image_0049.jpg,165645.46
857,1062,image_1063.jpg,166864.29
858,1019,image_1020.jpg,168054.69
859,539,image_0540.jpg,169504.04
860,994,image_0995.jpg,170362.53
861,1103,image_1104.jpg,170527.24
862,340,image_0341.jpg,170716.55
863,316,image_0317.jpg,171320.39
864,197,image_0198.jpg,171412.01
865,952,image_0953.jpg,172988.71
866,713,image_0714.jpg,177130.46
867,1313,image_1314.jpg,177572.76
868,508,image_0509.jpg,178117.78
869,503,image_0504.jpg,178236.74
870,1083,image_1084.jpg,180670.59
871,743,image_0744.jpg,180676.07
872,262,image_0263.jpg,181540.03
873,339,image_0340.jpg,182276.81
874,133,image_0134.jpg,182406.42
875,255,image_0256.jpg,184404.3
876,953,image_0954.jpg,185519.15
877,1093,image_1094.jpg,185776.83
878,1118,image_1119.jpg,185792.67
879,437,image_0438.jpg,186956.08
880,885,image_0886.jpg,186994.19
881,554,image_0555.jpg,187358.86
882,1050,image_1051.jpg,188030.3
883,63,image_0064.jpg,191136.83
884,977,image_0978.jpg,192232.84
885,169,image_0170.jpg,192535.96
886,479,image_0480.jpg,193049.78
887,1293,image_1294.jpg,193507.25
888,770,image_0771.jpg,196085.86
889,927,image_0928.jpg,196904.51
890,404,image_0405.jpg,197276.28
891,1073,image_1074.jpg,197277.79
892,475,image_0476.jpg,197456.48
893,1319,image_1321.jpg,197488.8
894,747,image_0748.jpg,197885.44
895,604,image_0605.jpg,199562.54
896,1090,image_1091.jpg,200157.94
897,1060,image_1061.jpg,201258.32
898,997,image_0998.jpg,201309.97
899,208,image_0209.jpg,202904.41
900,217,image_0218.jpg,203582.25
901,1184,image_1185.jpg,204418.22
902,248,image_0249.jpg,204697.68
903,227,image_0228.jpg,205286.72
904,336,image_0337.jpg,205868.37
905,150,image_0151.jpg,206571.47
906,979,image_0980.jpg,207026.06
907,728,image_0729.jpg,209590.46
908,288,image_0289.jpg,210762.51
909,276,image_0277.jpg,211273.37
910,791,image_0792.jpg,212873.27
911,623,image_0624.jpg,213708.42
912,724,image_0725.jpg,214760.7
913,122,image_0123.jpg,215326.35
914,1309,image_1310.jpg,215707.72
915,465,image_0466.jpg,216243.26
916,376,image_0377.jpg,216333.59
917,559,image_0560.jpg,217294.07
918,733,image_0734.jpg,217497.66
919,370,image_0371.jpg,217516.29
920,797,image_0798.jpg,217704.49
921,253,image_0254.jpg,219314.17
922,250,image_0251.jpg,219689.14
923,794,image_0795.jpg,219747.54
924,194,image_0195.jpg,219829.15
925,812,image_0813.jpg,219965.29
926,1063,image_1064.jpg,221175.05
927,298,image_0299.jpg,221668.58
928,528,image_0529.jpg,221796.44
929,229,image_0230.jpg,222078.64
930,34,image_0035.jpg,224624.82
931,710,image_0711.jpg,225847.83
932,172,image_0173.jpg,228576.85
933,1344,image_1346.jpg,231993.33
934,17,image_0018.jpg,232439.02
935,520,image_0521.jpg,233875.0
936,112,image_0113.jpg,233882.64
937,222,image_0223.jpg,237813.99
938,1246,image_1247.jpg,239941.23
939,968,image_0969.jpg,240841.11
940,642,image_0643.jpg,246150.03
941,709,image_0710.jpg,246262.04
942,1316,image_1317.jpg,246839.86
943,692,image_0693.jpg,248513.47
944,547,image_0548.jpg,248585.25
945,1076,image_1077.jpg,248703.26
946,1021,image_1022.jpg,248744.44
947,44,image_0045.jpg,254140.71
948,877,image_0878.jpg,257654.54
949,529,image_0530.jpg,257675.1
950,162,image_0163.jpg,259125.63
951,1260,image_1261.jpg,259373.48
952,978,image_0979.jpg,259416.96
953,235,image_0236.jpg,260607.2
954,142,image_0143.jpg,262692.74
955,182,image_0183.jpg,263346.44
956,697,image_0698.jpg,264138.01
957,53,image_0054.jpg,266473.91
958,51,image_0052.jpg,267596.15
959,727,image_0728.jpg,269692.72
960,664,image_0665.jpg,270128.74
961,23,image_0024.jpg,270277.92
962,1124,image_1125.jpg,270966.71
963,1024,image_1025.jpg,271828.09
964,1211,image_1212.jpg,272357.45
965,990,image_0991.jpg,274688.84
966,1058,image_1059.jpg,278979.05
967,159,image_0160.jpg,279771.26
968,884,image_0885.jpg,280440.36
969,40,image_0041.jpg,283414.6
970,178,image_0179.jpg,284274.67
971,996,image_0997.jpg,284551.54
972,101,image_0102.jpg,284589.46
973,209,image_0210.jpg,284975.37
974,1259,image_1260.jpg,286560.0
975,294,image_0295.jpg,287375.54
976,1052,image_1053.jpg,288610.76
977,650,image_0651.jpg,289230.05
978,193,image_0194.jpg,291672.23
979,1049,image_1050.jpg,292117.97
980,449,image_0450.jpg,294475.12
981,1301,image_1302.jpg,294735.5
982,179,image_0180.jpg,294933.09
983,1082,image_1083.jpg,297522.73
984,806,image_0807.jpg,297987.54
985,1328,image_1330.jpg,298002.65
986,983,image_0984.jpg,298917.13
987,495,image_0496.jpg,301557.89
988,621,image_0622.jpg,303302.16
989,440,image_0441.jpg,305358.22
990,472,image_0473.jpg,306927.86
991,203,image_0204.jpg,307733.31
992,771,image_0772.jpg,307782.08
993,505,image_0506.jpg,311694.29
994,643,image_0644.jpg,312642.25
995,1101,image_1102.jpg,313685.58
996,1048,image_1049.jpg,313753.97
997,689,image_0690.jpg,314200.23
998,289,image_0290.jpg,314946.52
999,156,image_0157.jpg,315394.87
1000,761,image_0762.jpg,315409.38
1001,433,image_0434.jpg,316448.51
1002,1078,image_1079.jpg,316935.99
1003,466,image_0467.jpg,317287.02
1004,128,image_0129.jpg,318499.49
1005,752,image_0753.jpg,319181.93
1006,673,image_0674.jpg,325151.96
1007,1178,image_1179.jpg,329798.53
1008,519,image_0520.jpg,329869.97
1009,25,image_0026.jpg,334018.7
1010,230,image_0231.jpg,334624.74
1011,480,image_0481.jpg,339740.08
1012,919,image_0920.jpg,343435.64
1013,1032,image_1033.jpg,345343.67
1014,345,image_0346.jpg,348151.27
1015,631,image_0632.jpg,349673.55
1016,1059,image_1060.jpg,354874.91
1017,647,image_0648.jpg,357167.38
1018,1342,image_1344.jpg,361890.69
1019,742,image_0743.jpg,361972.72
1020,239,image_0240.jpg,363323.63
1021,1174,image_1175.jpg,364233.44
1022,1130,image_1131.jpg,364484.89
1023,265,image_0266.jpg,365038.38
1024,1155,image_1156.jpg,367169.89
1025,1055,image_1056.jpg,367339.52
1026,273,image_0274.jpg,367727.4
1027,864,image_0865.jpg,368200.6
1028,659,image_0660.jpg,369166.97
1029,633,image_0634.jpg,369789.88
1030,1115,image_1116.jpg,370337.64
1031,1105,image_1106.jpg,373293.38
1032,662,image_0663.jpg,375277.01
1033,1279,image_1280.jpg,382729.46
1034,124,image_0125.jpg,384281.17
1035,690,image_0691.jpg,389418.67
1036,577,image_0578.jpg,391767.0
1037,2,image_0003.jpg,392941.84
1038,106,image_0107.jpg,394692.25
1039,1160,image_1161.jpg,395258.94
1040,1027,image_1028.jpg,399721.85
1041,684,image_0685.jpg,400320.87
1042,1188,image_1189.jpg,401642.49
1043,1089,image_1090.jpg,402866.99
1044,1138,image_1139.jpg,402885.65
1045,1177,image_1178.jpg,404868.48
1046,417,image_0418.jpg,406713.71
1047,445,image_0446.jpg,406737.78
1048,407,image_0408.jpg,411672.26
1049,959,image_0960.jpg,414665.74
1050,439,image_0440.jpg,416938.07
1051,1287,image_1288.jpg,417273.0
1052,655,image_0656.jpg,417904.89
1053,1161,image_1162.jpg,418440.54
1054,795,image_0796.jpg,418986.64
1055,620,image_0621.jpg,419009.6
1056,283,image_0284.jpg,427508.68
1057,75,image_0076.jpg,432357.35
1058,549,image_0550.jpg,435698.69
1059,658,image_0659.jpg,436919.03
1060,220,image_0221.jpg,445447.99
1061,105,image_0106.jpg,446920.09
1062,7,image_0008.jpg,448231.93
1063,671,image_0672.jpg,453313.42
1064,654,image_0655.jpg,458881.38
1065,302,image_0303.jpg,461116.14
1066,154,image_0155.jpg,462618.61
1067,516,image_0517.jpg,463462.88
1068,443,image_0444.jpg,464359.12
1069,224,image_0225.jpg,464746.23
1070,308,image_0309.jpg,466391.3
1071,261,image_0262.jpg,469098.71
1072,781,image_0782.jpg,469730.35
1073,149,image_0150.jpg,475734.32
1074,553,image_0554.jpg,478025.61
1075,158,image_0159.jpg,480799.76
1076,622,image_0623.jpg,482763.71
1077,447,image_0448.jpg,483074.89
1078,1336,image_1338.jpg,488735.66
1079,175,image_0176.jpg,488969.51
1080,920,image_0921.jpg,489938.11
1081,226,image_0227.jpg,490358.43
1082,881,image_0882.jpg,490517.18
1083,238,image_0239.jpg,494557.64
1084,1322,image_1324.jpg,499354.86
1085,693,image_0694.jpg,500058.0
1086,678,image_0679.jpg,502076.06
1087,863,image_0864.jpg,502268.31
1088,734,image_0735.jpg,503552.84
1089,1117,image_1118.jpg,504422.71
1090,701,image_0702.jpg,505135.22
1091,312,image_0313.jpg,510079.22
1092,368,image_0369.jpg,512071.03
1093,1106,image_1107.jpg,514580.55
1094,1046,image_1047.jpg,515169.39
1095,729,image_0730.jpg,515299.53
1096,711,image_0712.jpg,517520.15
1097,211,image_0212.jpg,518090.89
1098,176,image_0177.jpg,524008.5
1099,214,image_0215.jpg,529059.21
1100,416,image_0417.jpg,530597.3
1101,517,image_0518.jpg,534914.6
1102,1041,image_1042.jpg,537670.0
1103,980,image_0981.jpg,539608.28
1104,307,image_0308.jpg,542856.73
1105,488,image_0489.jpg,544095.72
1106,320,image_0321.jpg,544917.77
1107,145,image_0146.jpg,550203.8
1108,414,image_0415.jpg,551297.76
1109,1026,image_1027.jpg,553349.57
1110,1140,image_1141.jpg,555622.98
1111,151,image_0152.jpg,558741.03
1112,887,image_0888.jpg,564756.81
1113,249,image_0250.jpg,567289.32
1114,1312,image_1313.jpg,569272.31
1115,311,image_0312.jpg,570178.55
1116,922,image_0923.jpg,570344.06
1117,378,image_0379.jpg,572728.25
1118,303,image_0304.jpg,572912.83
1119,645,image_0646.jpg,579406.98
1120,1008,image_1009.jpg,581603.2
1121,906,image_0907.jpg,584125.28
1122,1255,image_1256.jpg,588055.13
1123,545,image_0546.jpg,593803.93
1124,139,image_0140.jpg,594382.61
1125,578,image_0579.jpg,597740.11
1126,605,image_0606.jpg,598359.35
1127,68,image_0069.jpg,600238.68
1128,852,image_0853.jpg,603124.1
1129,831,image_0832.jpg,603183.85
1130,1239,image_1240.jpg,613824.19
1131,1189,image_1190.jpg,614551.83
1132,461,image_0462.jpg,614708.62
1133,1108,image_1109.jpg,624817.41
1134,457,image_0458.jpg,630277.23
1135,1053,image_1054.jpg,632194.73
1136,189,image_0190.jpg,639481.19
1137,530,image_0531.jpg,646367.25
1138,78,image_0079.jpg,647587.21
1139,788,image_0789.jpg,651630.34
1140,1272,image_1273.jpg,654913.35
1141,411,image_0412.jpg,666869.54
1142,746,image_0747.jpg,667598.62
1143,458,image_0459.jpg,671670.05
1144,426,image_0427.jpg,671853.52
1145,984,image_0985.jpg,673255.41
1146,537,image_0538.jpg,687474.41
1147,299,image_0300.jpg,688667.01
1148,982,image_0983.jpg,691176.8
1149,478,image_0479.jpg,720466.41
1150,905,image_0906.jpg,726193.99
1151,925,image_0926.jpg,726562.92
1152,576,image_0577.jpg,730513.02
1153,271,image_0272.jpg,736147.28
1154,1327,image_1329.jpg,744148.45
1155,442,image_0443.jpg,757068.28
1156,423,image_0424.jpg,757071.64
1157,1123,image_1124.jpg,757517.72
1158,716,image_0717.jpg,789300.69
1159,1339,image_1341.jpg,789315.55
1160,487,image_0488.jpg,796490.32
1161,1300,image_1301.jpg,796684.19
1162,1226,image_1227.jpg,801408.18
1163,814,image_0815.jpg,815127.16
1164,707,image_0708.jpg,817171.43
1165,389,image_0390.jpg,821481.84
1166,1142,image_1143.jpg,845943.39
1167,669,image_0670.jpg,849136.71
1168,317,image_0318.jpg,857451.18
1169,166,image_0167.jpg,864738.73
1170,1280,image_1281.jpg,866534.73
1171,1338,image_1340.jpg,875696.46
1172,670,image_0671.jpg,890800.01
1173,285,image_0286.jpg,892800.56
1174,1164,image_1165.jpg,893035.24
1175,1145,image_1146.jpg,893587.48
1176,889,image_0890.jpg,897630.72
1177,969,image_0970.jpg,901347.39
1178,1332,image_1334.jpg,905466.36
1179,147,image_0148.jpg,912332.82
1180,585,image_0586.jpg,914217.57
1181,485,image_0486.jpg,915191.51
1182,1333,image_1335.jpg,915913.02
1183,758,image_0759.jpg,916167.12
1184,1271,image_1272.jpg,919023.82
1185,1193,image_1194.jpg,920191.01
1186,531,image_0532.jpg,927382.39
1187,383,image_0384.jpg,944351.32
1188,914,image_0915.jpg,947877.82
1189,1306,image_1307.jpg,948499.9
1190,1122,image_1123.jpg,954850.34
1191,1176,image_1177.jpg,956454.0
1192,532,image_0533.jpg,966711.1
1193,1038,image_1039.jpg,972907.02
1194,153,image_0154.jpg,979315.6
1195,1136,image_1137.jpg,987728.47
1196,732,image_0733.jpg,987880.55
1197,896,image_0897.jpg,989895.33
1198,1159,image_1160.jpg,991582.85
1199,292,image_0293.jpg,1005924.78
1200,1158,image_1159.jpg,1006167.37
1201,558,image_0559.jpg,1012943.26
1202,957,image_0958.jpg,1018129.91
1203,257,image_0258.jpg,1022961.92
1204,1357,image_1359.jpg,1027136.22
1205,1353,image_1355.jpg,1027264.88
1206,293,image_0294.jpg,1030615.25
1207,923,image_0924.jpg,1033115.08
1208,1324,image_1326.jpg,1042147.82
1209,888,image_0889.jpg,1052450.08
1210,573,image_0574.jpg,1066035.32
1211,167,image_0168.jpg,1086414.09
1212,1119,image_1120.jpg,1107173.95
1213,310,image_0311.jpg,1113687.14
1214,452,image_0453.jpg,1117393.2
1215,438,image_0439.jpg,1117404.16
1216,541,image_0542.jpg,1134349.46
1217,354,image_0355.jpg,1136326.06
1218,1294,image_1295.jpg,1145677.1
1219,400,image_0401.jpg,1161684.42
1220,1303,image_1304.jpg,1179175.93
1221,1314,image_1315.jpg,1184700.23
1222,278,image_0279.jpg,1189801.0
1223,309,image_0310.jpg,1209119.84
1224,1143,image_1144.jpg,1213890.82
1225,444,image_0445.jpg,1218368.62
1226,1004,image_1005.jpg,1221789.99
1227,454,image_0455.jpg,1222552.42
1228,409,image_0410.jpg,1222874.52
1229,1278,image_1279.jpg,1270117.43
1230,259,image_0260.jpg,1278197.82
1231,251,image_0252.jpg,1280893.05
1232,319,image_0320.jpg,1314738.47
1233,744,image_0745.jpg,1343729.96
1234,524,image_0525.jpg,1345026.0
1235,427,image_0428.jpg,1352270.23
1236,1045,image_1046.jpg,1360152.49
1237,504,image_0505.jpg,1378279.83
1238,1151,image_1152.jpg,1383825.59
1239,1170,image_1171.jpg,1384163.0
1240,546,image_0547.jpg,1398038.64
1241,188,image_0189.jpg,1402415.47
1242,1320,image_1322.jpg,1406380.22
1243,491,image_0492.jpg,1417214.68
1244,629,image_0630.jpg,1433161.38
1245,1191,image_1192.jpg,1491898.3
1246,350,image_0351.jpg,1514624.35
1247,1358,image_1360.jpg,1547055.5
1248,582,image_0583.jpg,1577335.32
1249,402,image_0403.jpg,1581280.35
1250,474,image_0475.jpg,1581453.24
1251,514,image_0515.jpg,1587772.12
1252,700,image_0701.jpg,1612412.06
1253,1029,image_1030.jpg,1634482.04
1254,1095,image_1096.jpg,1656569.07
1255,477,image_0478.jpg,1670108.6
1256,218,image_0219.jpg,1720024.83
1257,403,image_0404.jpg,1729545.42
1258,279,image_0280.jpg,1763676.14
1259,513,image_0514.jpg,1769810.86
1260,1304,image_1305.jpg,1778503.47
1261,190,image_0191.jpg,1781947.09
1262,644,image_0645.jpg,1808124.88
1263,280,image_0281.jpg,1818405.41
1264,960,image_0961.jpg,1827184.89
1265,205,image_0206.jpg,1845677.19
1266,721,image_0722.jpg,1903080.33
1267,183,image_0184.jpg,1924952.74
1268,1181,image_1182.jpg,1992715.28
1269,1317,image_1318.jpg,2006982.75
1270,635,image_0636.jpg,2025340.44
1271,1166,image_1167.jpg,2045276.98
1272,1289,image_1290.jpg,2090655.38
1273,588,image_0589.jpg,2117502.86
1274,1326,image_1328.jpg,2167820.02
1275,11,image_0012.jpg,2169862.4
1276,583,image_0584.jpg,2186000.63
1277,462,image_0463.jpg,2218475.23
1278,1127,image_1128.jpg,2236645.09
1279,1187,image_1188.jpg,2259107.7
1280,118,image_0119.jpg,2259527.97
1281,305,image_0306.jpg,2279027.36
1282,284,image_0285.jpg,2315210.2
1283,366,image_0367.jpg,2320004.55
1284,405,image_0406.jpg,2342950.5
1285,274,image_0275.jpg,2395906.21
1286,471,image_0472.jpg,2434633.88
1287,401,image_0402.jpg,2438373.4
1288,706,image_0707.jpg,2440555.03
1289,266,image_0267.jpg,2448635.62
1290,270,image_0271.jpg,2545159.21
1291,663,image_0664.jpg,2587934.68
1292,1091,image_1092.jpg,2596003.9
1293,1296,image_1297.jpg,2627425.92
1294,242,image_0243.jpg,2643371.63
1295,436,image_0437.jpg,2645500.85
1296,473,image_0474.jpg,2647046.82
1297,241,image_0242.jpg,2664370.73
1298,269,image_0270.jpg,2745387.68
1299,1308,image_1309.jpg,2755881.23
1300,674,image_0675.jpg,2762584.09
1301,1000,image_1001.jpg,2771735.18
1302,346,image_0347.jpg,2811982.18
1303,228,image_0229.jpg,2850480.76
1304,137,image_0138.jpg,2879649.18
1305,703,image_0704.jpg,2982015.34
1306,779,image_0780.jpg,3133815.88
1307,630,image_0631.jpg,3142143.36
1308,680,image_0681.jpg,3148469.57
1309,191,image_0192.jpg,3149156.01
1310,408,image_0409.jpg,3149854.21
1311,1092,image_1093.jpg,3156462.91
1312,641,image_0642.jpg,3156994.28
1313,1094,image_1095.jpg,3173735.72
1314,1113,image_1114.jpg,3177327.36
1315,535,image_0536.jpg,3188853.98
1316,418,image_0419.jpg,3192349.25
1317,665,image_0666.jpg,3198667.13
1318,1129,image_1130.jpg,3199230.87
1319,686,image_0687.jpg,3200192.76
1320,1099,image_1100.jpg,3213459.46
1321,497,image_0498.jpg,3224205.33
1322,507,image_0508.jpg,3228442.66
1323,679,image_0680.jpg,3229862.09
1324,483,image_0484.jpg,3230930.86
1325,425,image_0426.jpg,3231710.11
1326,656,image_0657.jpg,3232912.98
1327,254,image_0255.jpg,3246010.59
1328,515,image_0516.jpg,3280946.55
1329,187,image_0188.jpg,3316789.98
1330,430,image_0431.jpg,3322418.8
1331,463,image_0464.jpg,3331159.51
1332,413,image_0414.jpg,3331284.67
1333,1070,image_1071.jpg,3340581.96
1334,195,image_0196.jpg,3350618.92
1335,1310,image_1311.jpg,3409676.23
1336,1325,image_1327.jpg,3410019.62
1337,85,image_0086.jpg,3432268.01
1338,657,image_0658.jpg,3439281.06
1339,975,image_0976.jpg,3451332.79
1340,163,image_0164.jpg,3493705.71
1341,1292,image_1293.jpg,3629061.04
1342,660,image_0661.jpg,3681521.17
1343,522,image_0523.jpg,3758852.13
1344,243,image_0244.jpg,4071359.55
1345,216,image_0217.jpg,4482865.6
1346,428,image_0429.jpg,5044390.95
1347,459,image_0460.jpg,5054830.72
1348,304,image_0305.jpg,5382490.76
1349,323,image_0324.jpg,5421821.71
1350,300,image_0301.jpg,5717666.64
1351,98,image_0099.jpg,6453460.16
1352,301,image_0302.jpg,6807332.32
1353,1311,image_1312.jpg,6880384.67
1354,268,image_0269.jpg,7002920.83
1355,272,image_0273.jpg,7008598.38
1356,240,image_0241.jpg,7540153.82
1357,252,image_0253.jpg,8607128.91
1358,398,image_0399.jpg,11783815.85
