,filename,distance
1143,image_0766.jpg,116654.32
939,image_0368.jpg,117460.97
364,image_0400.jpg,117470.39
523,image_0231.jpg,118367.41
931,image_0503.jpg,118622.79
432,image_0421.jpg,118934.76
1184,image_0447.jpg,118951.65
514,image_0978.jpg,119210.45
205,image_0668.jpg,119576.36
342,image_0555.jpg,119969.13
544,image_0854.jpg,121077.22
25,image_0302.jpg,121530.52
1161,image_0163.jpg,121607.58
724,image_1078.jpg,121722.75
744,image_0584.jpg,122707.71
1199,image_1038.jpg,123449.7
1247,image_0893.jpg,123463.13
1090,image_0929.jpg,123714.57
119,image_0554.jpg,124369.11
60,image_0888.jpg,124578.27
352,image_0541.jpg,124781.46
77,image_1333.jpg,124902.1
51,image_1075.jpg,125891.35
561,image_0004.jpg,127085.13
908,image_1199.jpg,127347.7
235,image_0466.jpg,128307.31
1298,image_0015.jpg,128379.48
105,image_0215.jpg,128402.4
320,image_1125.jpg,128848.91
581,image_1009.jpg,129239.47
708,image_0652.jpg,131122.61
269,image_0356.jpg,131312.08
918,image_0059.jpg,131827.12
257,image_1156.jpg,132185.55
978,image_0753.jpg,132576.7
1217,image_1316.jpg,133669.31
1201,image_0840.jpg,134070.42
65,image_1076.jpg,137186.83
310,image_0586.jpg,137478.77
392,image_1254.jpg,138615.79
123,image_0544.jpg,138879.4
690,image_0360.jpg,139467.37
805,image_1144.jpg,139776.55
176,image_1008.jpg,139844.54
797,image_0988.jpg,139918.22
926,image_1310.jpg,140758.87
101,image_1269.jpg,140831.88
1081,image_0527.jpg,141103.9
327,image_1052.jpg,141233.36
76,image_0743.jpg,142189.14
368,image_0609.jpg,142354.59
852,image_0205.jpg,143086.72
607,image_1114.jpg,144526.06
339,image_0506.jpg,145226.11
745,image_0413.jpg,146239.69
911,image_0456.jpg,146253.64
645,image_0729.jpg,146954.86
1105,image_0583.jpg,147205.6
1130,image_0629.jpg,147487.82
211,image_0522.jpg,148659.03
1159,image_0540.jpg,148882.14
656,image_0347.jpg,149315.76
1206,image_1062.jpg,150942.94
375,image_1161.jpg,150975.79
907,image_0307.jpg,151469.18
866,image_0669.jpg,152952.62
943,image_0891.jpg,153129.03
705,image_0053.jpg,154554.89
832,image_0633.jpg,156571.35
126,image_0256.jpg,159120.14
1353,image_0592.jpg,159168.69
409,image_1141.jpg,160649.7
1324,image_1089.jpg,161504.29
185,image_0329.jpg,161816.24
127,image_0734.jpg,161833.64
178,image_1183.jpg,162017.6
794,image_0626.jpg,164594.16
723,image_0037.jpg,165533.21
111,image_0796.jpg,166030.8
1029,image_1198.jpg,166373.16
756,image_0773.jpg,166652.82
625,image_1118.jpg,168813.26
924,image_0861.jpg,169956.77
738,image_1048.jpg,170378.13
1082,image_1131.jpg,170449.62
971,image_1175.jpg,170623.72
909,image_0165.jpg,171657.92
16,image_0064.jpg,172189.74
280,image_0563.jpg,172448.57
44,image_0373.jpg,172964.51
222,image_0863.jpg,173077.71
216,image_0985.jpg,173699.52
712,image_0724.jpg,174346.83
1207,image_1077.jpg,174643.94
171,image_0653.jpg,174890.44
623,image_0984.jpg,176655.4
780,image_0250.jpg,177144.04
1151,image_0624.jpg,177535.94
1007,image_0981.jpg,178152.09
1044,image_1197.jpg,178235.35
1031,image_0132.jpg,180805.34
131,image_0425.jpg,180963.22
614,image_1081.jpg,181059.33
552,image_0282.jpg,181278.96
754,image_0927.jpg,181611.27
457,image_1204.jpg,185796.09
11,image_0600.jpg,186076.15
641,image_0834.jpg,186992.18
502,image_0489.jpg,187988.73
515,image_0404.jpg,188244.1
1264,image_1000.jpg,188475.57
697,image_1106.jpg,188923.15
465,image_0008.jpg,190100.35
1076,image_0641.jpg,190278.2
862,image_1051.jpg,194838.73
849,image_1024.jpg,194940.22
35,image_0450.jpg,195092.77
66,image_0155.jpg,195438.32
960,image_1233.jpg,197230.54
455,image_0769.jpg,197785.53
682,image_1150.jpg,200013.08
615,image_1168.jpg,200102.55
986,image_1227.jpg,200321.89
433,image_0018.jpg,200943.94
934,image_1350.jpg,201564.65
773,image_0951.jpg,201758.06
435,image_0693.jpg,202752.04
1128,image_0954.jpg,202818.53
1320,image_0440.jpg,203440.66
1115,image_0113.jpg,206670.25
1013,image_0958.jpg,207984.78
180,image_0117.jpg,208598.52
813,image_0151.jpg,210501.82
1095,image_0123.jpg,210693.54
870,image_1206.jpg,212000.54
1307,image_0800.jpg,212381.8
537,image_0714.jpg,212451.39
262,image_0920.jpg,212963.0
1169,image_0044.jpg,215998.01
1186,image_0864.jpg,216628.43
130,image_0179.jpg,221038.27
296,image_0716.jpg,222443.12
1097,image_0269.jpg,228156.74
1189,image_0446.jpg,228227.99
646,image_0418.jpg,228252.04
1122,image_1064.jpg,229943.31
1330,image_1358.jpg,230038.0
437,image_0749.jpg,230730.62
1026,image_1063.jpg,230916.56
1204,image_0283.jpg,231549.12
279,image_0433.jpg,235627.23
679,image_0470.jpg,235642.66
227,image_0839.jpg,235815.11
1046,image_0771.jpg,236063.21
125,image_0774.jpg,239888.94
1164,image_0759.jpg,243395.7
50,image_0172.jpg,245037.22
361,image_0695.jpg,245737.81
1045,image_0755.jpg,247002.53
636,image_0401.jpg,247951.04
578,image_0153.jpg,251915.14
549,image_0194.jpg,253449.59
789,image_0772.jpg,254331.06
698,image_0650.jpg,256512.61
415,image_1160.jpg,257010.74
441,image_0176.jpg,257305.19
533,image_0186.jpg,259285.49
1077,image_0501.jpg,260448.42
187,image_0124.jpg,261038.57
1074,image_0793.jpg,262912.5
97,image_0223.jpg,262986.01
1339,image_0313.jpg,265912.03
1263,image_1351.jpg,266318.51
1167,image_1232.jpg,267418.16
115,image_1238.jpg,271673.9
278,image_0052.jpg,272072.32
663,image_0509.jpg,273104.05
1096,image_0082.jpg,274322.95
758,image_0369.jpg,277273.56
631,image_1320.jpg,278118.45
72,image_1102.jpg,278317.46
1124,image_0021.jpg,278889.51
836,image_1099.jpg,279885.5
867,image_1221.jpg,281469.82
139,image_0471.jpg,282784.47
642,image_0436.jpg,282865.35
999,image_1312.jpg,285365.11
1356,image_0605.jpg,286542.17
226,image_0423.jpg,286545.06
1078,image_1043.jpg,291291.19
654,image_0654.jpg,292379.73
1059,image_0971.jpg,293006.78
1185,image_0312.jpg,295271.83
863,image_0578.jpg,296455.68
796,image_0377.jpg,298055.92
1087,image_1049.jpg,298951.29
346,image_0751.jpg,300812.7
155,image_1187.jpg,302288.74
1325,image_0928.jpg,302799.94
196,image_0444.jpg,304122.53
288,image_1290.jpg,308572.61
1035,image_0628.jpg,310708.53
246,image_0740.jpg,312746.65
22,image_0961.jpg,313387.59
689,image_1022.jpg,313879.7
736,image_0508.jpg,314310.89
772,image_1059.jpg,315018.52
6,image_0380.jpg,317279.55
710,image_1252.jpg,317302.73
1354,image_0889.jpg,319379.21
574,image_1090.jpg,321118.05
834,image_0156.jpg,321651.35
1054,image_1313.jpg,323343.83
19,image_0835.jpg,329740.71
186,image_0778.jpg,332960.45
220,image_0636.jpg,333608.97
1345,image_1094.jpg,338458.56
36,image_0108.jpg,340043.46
1079,image_1111.jpg,340731.98
877,image_0775.jpg,341909.28
858,image_1178.jpg,346041.42
640,image_1304.jpg,347337.82
809,image_1273.jpg,348754.41
532,image_0533.jpg,348958.08
261,image_0049.jpg,349456.87
1231,image_0190.jpg,351016.98
108,image_1083.jpg,352411.79
1030,image_0510.jpg,353577.24
878,image_0371.jpg,356338.23
1177,image_0394.jpg,359107.13
395,image_1332.jpg,362160.62
380,image_1208.jpg,364357.58
498,image_1116.jpg,365134.01
1022,image_0837.jpg,366213.1
865,image_0973.jpg,366382.81
781,image_0304.jpg,368591.39
550,image_1274.jpg,369465.34
42,image_0997.jpg,369995.06
511,image_1256.jpg,378811.58
672,image_1276.jpg,380806.88
10,image_0622.jpg,380864.33
114,image_0735.jpg,381708.49
528,image_0430.jpg,385280.13
1050,image_1340.jpg,385536.77
766,image_0698.jpg,388438.5
459,image_0237.jpg,388516.99
1181,image_0758.jpg,389797.11
1153,image_0715.jpg,390427.38
436,image_0157.jpg,394533.23
875,image_0643.jpg,395516.54
1034,image_1123.jpg,397243.9
283,image_0825.jpg,397417.68
367,image_1177.jpg,397951.33
647,image_0647.jpg,398409.92
142,image_1091.jpg,398642.53
959,image_1186.jpg,399108.04
407,image_0756.jpg,400072.77
843,image_0777.jpg,400216.94
1067,image_1267.jpg,401472.72
112,image_1272.jpg,403682.13
1350,image_0289.jpg,404916.1
905,image_1074.jpg,405119.56
263,image_0579.jpg,408349.18
210,image_0214.jpg,409218.89
329,image_1244.jpg,411346.82
197,image_0546.jpg,412906.62
445,image_0219.jpg,413716.05
554,image_0930.jpg,415941.79
1057,image_0435.jpg,416016.35
995,image_0786.jpg,418437.47
701,image_0783.jpg,421617.86
837,image_0788.jpg,422967.48
776,image_1147.jpg,427117.21
1170,image_0279.jpg,436739.99
1117,image_1309.jpg,437077.11
842,image_1119.jpg,437825.14
237,image_0998.jpg,438503.57
1275,image_1140.jpg,439677.3
199,image_0717.jpg,446447.3
976,image_0745.jpg,447085.26
451,image_0781.jpg,448645.56
917,image_0621.jpg,450680.46
1292,image_1194.jpg,451884.0
540,image_0270.jpg,451970.33
903,image_0709.jpg,452179.25
730,image_0550.jpg,454411.9
453,image_0504.jpg,455632.49
373,image_0983.jpg,455636.61
1220,image_1039.jpg,459872.79
217,image_0748.jpg,465482.45
326,image_0960.jpg,466829.58
293,image_1302.jpg,466884.22
695,image_0177.jpg,472882.0
892,image_0706.jpg,473720.65
741,image_0700.jpg,476480.38
637,image_0677.jpg,479848.34
824,image_0393.jpg,479976.48
249,image_0574.jpg,480213.0
251,image_0238.jpg,481889.14
1108,image_0160.jpg,482968.95
71,image_1224.jpg,489362.05
1336,image_1225.jpg,490914.84
1021,image_1278.jpg,497708.62
499,image_0253.jpg,498503.25
828,image_0206.jpg,501094.05
1011,image_0524.jpg,507486.76
1281,image_0730.jpg,516468.93
3,image_0957.jpg,516953.71
232,image_1159.jpg,522196.86
1099,image_0454.jpg,530580.33
477,image_0792.jpg,531387.69
1004,image_0915.jpg,531646.97
715,image_0232.jpg,533251.88
363,image_0129.jpg,534423.61
438,image_1266.jpg,537663.5
1271,image_0026.jpg,539372.19
639,image_0395.jpg,545376.88
927,image_0953.jpg,546290.03
814,image_0385.jpg,550613.1
792,image_0732.jpg,552317.67
592,image_0328.jpg,553556.75
601,image_0678.jpg,555296.88
1195,image_0462.jpg,559905.88
84,image_0532.jpg,575358.64
519,image_0372.jpg,576147.13
767,image_1228.jpg,576239.68
728,image_0170.jpg,576946.52
389,image_0079.jpg,579110.68
1260,image_0106.jpg,580846.64
1357,image_0674.jpg,583336.29
1326,image_1283.jpg,586630.22
803,image_1345.jpg,591513.23
950,image_0410.jpg,595424.33
811,image_0455.jpg,595472.32
802,image_0143.jpg,598531.88
370,image_0744.jpg,604610.59
1093,image_0623.jpg,606297.17
525,image_1343.jpg,607985.05
1016,image_0340.jpg,617671.71
209,image_0515.jpg,618878.4
488,image_0512.jpg,622810.03
408,image_0694.jpg,623114.33
467,image_1032.jpg,630992.18
1091,image_0346.jpg,632753.68
33,image_0667.jpg,635261.78
1233,image_0381.jpg,636832.82
659,image_0227.jpg,637204.12
1040,image_1279.jpg,637788.39
801,image_0218.jpg,639316.45
677,image_0403.jpg,642811.18
991,image_0475.jpg,642861.83
9,image_0703.jpg,643758.35
413,image_0398.jpg,659618.91
59,image_0488.jpg,661758.31
381,image_1101.jpg,662371.01
734,image_0659.jpg,665660.65
606,image_1109.jpg,677612.15
820,image_0607.jpg,679048.23
55,image_0560.jpg,687536.54
530,image_0317.jpg,689946.39
30,image_0241.jpg,692613.03
160,image_0076.jpg,707310.31
497,image_0725.jpg,707548.39
888,image_1086.jpg,712308.46
718,image_0547.jpg,719055.33
113,image_0331.jpg,729770.4
1312,image_0134.jpg,741510.92
332,image_1298.jpg,745107.9
486,image_0789.jpg,745824.39
1073,image_0407.jpg,749658.74
207,image_0378.jpg,751814.21
202,image_0921.jpg,757586.8
675,image_0882.jpg,757938.97
275,image_0890.jpg,758263.25
353,image_1042.jpg,766232.76
424,image_0140.jpg,768106.91
818,image_0671.jpg,783120.09
1305,image_0415.jpg,791184.01
204,image_1353.jpg,803556.76
1133,image_1079.jpg,809519.98
854,image_0747.jpg,829384.76
145,image_0542.jpg,843370.05
118,image_0662.jpg,849697.47
374,image_0017.jpg,853481.45
970,image_0632.jpg,860535.75
1238,image_1329.jpg,861453.92
1001,image_0240.jpg,868863.01
80,image_0374.jpg,889908.77
524,image_0355.jpg,892697.31
241,image_0150.jpg,892864.03
1069,image_0712.jpg,901187.77
458,image_0572.jpg,903290.63
596,image_0481.jpg,928868.99
673,image_0711.jpg,930340.17
330,image_0672.jpg,934229.79
444,image_0173.jpg,935313.04
140,image_1016.jpg,942728.28
726,image_1240.jpg,948164.45
1148,image_0649.jpg,958247.1
1107,image_0397.jpg,966521.91
1295,image_0230.jpg,973245.04
876,image_0651.jpg,979079.81
1227,image_0691.jpg,979842.22
192,image_0224.jpg,980153.25
491,image_1053.jpg,982668.94
434,image_0634.jpg,990140.63
252,image_1281.jpg,991325.92
571,image_0673.jpg,998040.89
602,image_0009.jpg,1002417.48
292,image_0502.jpg,1003007.21
285,image_1192.jpg,1012782.95
1258,image_0514.jpg,1016429.9
1341,image_0538.jpg,1020454.56
1003,image_1027.jpg,1021718.53
14,image_1025.jpg,1024082.79
273,image_0195.jpg,1024255.0
1296,image_0782.jpg,1026199.32
704,image_1330.jpg,1026497.07
1134,image_1328.jpg,1028789.23
539,image_1352.jpg,1030781.3
619,image_1234.jpg,1031741.3
1112,image_0486.jpg,1038569.62
359,image_0469.jpg,1050120.94
128,image_0422.jpg,1050258.22
586,image_0877.jpg,1058998.15
1168,image_0126.jpg,1065358.84
1110,image_0204.jpg,1074096.22
920,image_1322.jpg,1074699.12
761,image_1188.jpg,1078700.93
1214,image_0680.jpg,1084791.56
662,image_1056.jpg,1094714.09
29,image_0247.jpg,1098193.38
1058,image_0968.jpg,1098244.83
223,image_0125.jpg,1100130.09
555,image_1073.jpg,1112112.99
1023,image_0707.jpg,1119626.07
1303,image_0168.jpg,1124302.98
245,image_0128.jpg,1126894.74
137,image_0320.jpg,1128200.83
402,image_1305.jpg,1128705.0
1106,image_1061.jpg,1128749.19
1213,image_0311.jpg,1136011.84
365,image_0521.jpg,1140604.96
360,image_0054.jpg,1140878.26
124,image_0458.jpg,1141004.37
406,image_0991.jpg,1154788.33
628,image_1326.jpg,1159186.34
1139,image_0644.jpg,1161444.76
75,image_0188.jpg,1169338.06
769,image_1355.jpg,1179562.17
1279,image_1084.jpg,1183559.78
256,image_0518.jpg,1196356.91
315,image_1028.jpg,1221682.4
551,image_0690.jpg,1227525.57
1162,image_0408.jpg,1230286.53
78,image_0248.jpg,1240173.36
189,image_0390.jpg,1281746.78
996,image_0007.jpg,1294013.82
880,image_0272.jpg,1303305.88
1010,image_0187.jpg,1305708.73
1048,image_0254.jpg,1307057.98
1249,image_0965.jpg,1311009.94
1005,image_0657.jpg,1314181.78
88,image_1174.jpg,1317425.72
324,image_0784.jpg,1319075.41
660,image_0154.jpg,1331206.51
786,image_0301.jpg,1364845.69
1225,image_0379.jpg,1366305.84
815,image_0196.jpg,1368655.04
664,image_1130.jpg,1380565.42
1144,image_0665.jpg,1400827.72
757,image_1030.jpg,1419647.18
774,image_0087.jpg,1437133.95
665,image_1359.jpg,1439628.27
478,image_1050.jpg,1449303.4
915,image_0164.jpg,1454318.02
121,image_0290.jpg,1456090.44
98,image_0517.jpg,1476425.52
429,image_0406.jpg,1476984.09
630,image_0498.jpg,1479708.48
895,image_0679.jpg,1483359.49
447,image_0419.jpg,1486761.75
299,image_1071.jpg,1490445.33
1218,image_1054.jpg,1502467.33
383,image_0220.jpg,1509022.83
506,image_1360.jpg,1515347.54
600,image_0525.jpg,1518399.6
855,image_0285.jpg,1522109.44
503,image_1005.jpg,1527292.54
134,image_1289.jpg,1529428.32
928,image_0670.jpg,1537654.65
106,image_0970.jpg,1548915.88
470,image_1120.jpg,1559962.44
4,image_0484.jpg,1577169.62
1027,image_0658.jpg,1611366.43
1080,image_0003.jpg,1612898.91
1256,image_0262.jpg,1626867.57
7,image_1293.jpg,1635952.04
109,image_1203.jpg,1648607.19
591,image_0225.jpg,1676124.35
58,image_1315.jpg,1684375.5
620,image_1291.jpg,1695053.1
860,image_1284.jpg,1696120.62
521,image_0577.jpg,1704456.38
1127,image_0492.jpg,1710886.77
827,image_1127.jpg,1725263.36
935,image_1001.jpg,1733809.07
722,image_1104.jpg,1739885.45
709,image_0757.jpg,1753340.06
696,image_0175.jpg,1819264.85
64,image_1044.jpg,1824571.07
1051,image_0539.jpg,1837471.61
338,image_1085.jpg,1861040.21
1251,image_0536.jpg,1881274.47
583,image_0613.jpg,1883384.72
343,image_0523.jpg,1893375.08
314,image_0648.jpg,1908082.63
462,image_1247.jpg,1929133.73
369,image_0646.jpg,1964588.55
287,image_0441.jpg,1981168.36
303,image_0183.jpg,1989806.16
1132,image_0445.jpg,2022760.0
611,image_0439.jpg,2030944.92
1355,image_0453.jpg,2031022.63
812,image_1189.jpg,2038079.25
494,image_1143.jpg,2061169.99
810,image_0178.jpg,2093962.75
133,image_1237.jpg,2158076.92
1094,image_0138.jpg,2187753.86
1285,image_0192.jpg,2201894.15
1322,image_0979.jpg,2206049.66
778,image_0516.jpg,2244834.65
558,image_0589.jpg,2253080.26
768,image_0477.jpg,2277512.08
1085,image_0260.jpg,2293173.88
507,image_0119.jpg,2325009.52
821,image_0255.jpg,2364213.89
495,image_1341.jpg,2389857.94
484,image_1334.jpg,2397002.18
775,image_1096.jpg,2411445.21
566,image_1318.jpg,2413436.27
676,image_0212.jpg,2436845.41
597,image_0226.jpg,2476714.11
897,image_0645.jpg,2508985.2
1246,image_1303.jpg,2509085.32
102,image_1047.jpg,2529735.93
720,image_0309.jpg,2577657.29
747,image_0189.jpg,2589147.18
156,image_0615.jpg,2619606.57
1269,image_0520.jpg,2635360.16
474,image_1280.jpg,2659342.43
588,image_0728.jpg,2682140.7
244,image_0321.jpg,2703519.09
831,image_0681.jpg,2725994.47
952,image_1095.jpg,2755490.22
1042,image_0426.jpg,2776244.97
238,image_0548.jpg,2788315.9
806,image_0708.jpg,2790650.98
61,image_1251.jpg,2833207.77
859,image_0972.jpg,2854974.79
208,image_0871.jpg,2870268.41
1212,image_0146.jpg,2916468.12
248,image_0448.jpg,2918302.82
1335,image_1338.jpg,2951846.02
648,image_0476.jpg,3012591.33
1089,image_0405.jpg,3012880.41
1222,image_0201.jpg,3046988.7
12,image_0286.jpg,3050993.85
804,image_1182.jpg,3052317.62
1100,image_0642.jpg,3062127.67
1098,image_1100.jpg,3193761.98
483,image_0417.jpg,3201238.4
170,image_0429.jpg,3223434.21
921,image_0460.jpg,3227341.09
234,image_0702.jpg,3245010.77
518,image_0035.jpg,3257773.1
1176,image_1093.jpg,3342034.54
1348,image_0505.jpg,3343648.4
400,image_1335.jpg,3383084.63
366,image_0287.jpg,3440901.0
198,image_0656.jpg,3455445.09
861,image_0209.jpg,3516820.03
885,image_0660.jpg,3545817.21
1187,image_0829.jpg,3601898.06
1284,image_0275.jpg,3608263.24
1215,image_1152.jpg,3802924.44
1182,image_1171.jpg,3803902.72
873,image_0478.jpg,3977300.79
1252,image_0351.jpg,4056779.52
219,image_0666.jpg,4059554.0
711,image_0531.jpg,4089424.36
1062,image_0606.jpg,4098137.56
845,image_0242.jpg,4113304.02
1070,image_0467.jpg,4168383.62
610,image_0434.jpg,4168434.04
954,image_1046.jpg,4175679.49
1041,image_0438.jpg,4202563.7
1171,image_0243.jpg,4238383.94
45,image_0473.jpg,4323823.57
1025,image_0976.jpg,4332084.64
236,image_0663.jpg,4344745.09
240,image_0102.jpg,4346551.0
989,image_0367.jpg,4387675.82
136,image_1070.jpg,4397848.93
270,image_0310.jpg,4523320.1
1230,image_0631.jpg,4609403.27
627,image_0480.jpg,4614820.61
584,image_0428.jpg,4665189.28
1288,image_1311.jpg,4685983.32
556,image_1327.jpg,4689733.26
73,image_0293.jpg,4770650.86
846,image_0655.jpg,4786854.0
309,image_0630.jpg,4806876.32
1229,image_1324.jpg,4900681.19
179,image_0409.jpg,4980206.94
195,image_0701.jpg,5010978.98
1049,image_1212.jpg,5019372.99
334,image_0152.jpg,5040572.62
1197,image_0687.jpg,5044160.35
668,image_0472.jpg,5221823.39
830,image_0402.jpg,5227575.38
161,image_0274.jpg,5366920.4
1066,image_0431.jpg,5406767.17
683,image_0229.jpg,5428569.69
493,image_0463.jpg,5826034.33
49,image_0459.jpg,6024967.28
896,image_0427.jpg,6028322.45
966,image_0086.jpg,6064939.54
980,image_1092.jpg,6132718.64
1165,image_0437.jpg,6142927.06
906,image_0474.jpg,6145325.36
411,image_0039.jpg,6290133.51
388,image_0217.jpg,6291382.47
1129,image_0799.jpg,6291718.24
1000,image_1180.jpg,6301499.02
268,image_0221.jpg,6327040.31
423,image_0857.jpg,6339952.74
308,image_0281.jpg,6356040.27
634,image_1185.jpg,6365903.5
531,image_0618.jpg,6409754.01
143,image_1021.jpg,6449846.79
397,image_0664.jpg,6476933.47
618,image_0244.jpg,6552973.98
316,image_0284.jpg,6570962.74
264,image_1261.jpg,6602840.23
657,image_0704.jpg,6731338.64
56,image_0105.jpg,6736611.81
213,image_1317.jpg,6808493.81
1242,image_0280.jpg,6816436.46
1211,image_0295.jpg,6905643.9
138,image_1295.jpg,7078898.85
743,image_0733.jpg,7103334.57
331,image_0294.jpg,7275623.46
1332,image_0414.jpg,7602162.1
95,image_0464.jpg,7602963.35
27,image_0559.jpg,7808008.71
348,image_0675.jpg,9040663.2
358,image_0780.jpg,9442736.41
92,image_1297.jpg,9503081.9
448,image_0661.jpg,12552120.89
1359,image_0399.jpg,13615725.22
